site,species_code,chinese_name,latin_name,family,genus_cn,source,latin_missing
tt,DIPDUB,GGC_狗骨柴,Diplospora dubia,茜草科,狗骨柴属,splist/ttsp.xlsx,FALSE
tt,MACCOC,GJ_构棘,Maclura cochinchinensis,桑科,柘属,splist/ttsp.xlsx,FALSE
tt,LITHAR,GK_港柯,Lithocarpus harlandii,壳斗科,柯属,splist/ttsp.xlsx,FALSE
tt,SYMLUC,GLSF_光亮山矾,Symplocos lucida,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,EURMUR,GYL_格药柃,Eurya muricata,山茶科,柃属,splist/ttsp.xlsx,FALSE
tt,SYMLAN,GYSF_光叶山矾,Symplocos lancifolia,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,PHOGLA,GYSN_光叶石楠,Photinia glabra,蔷薇科,石楠属,splist/ttsp.xlsx,FALSE
tt,GLOWIL,HBSPZ_湖北算盘子,Glochidion wilsonii,大戟科,算盘子属,splist/ttsp.xlsx,FALSE
tt,CRAHUP,HBSZ_湖北山楂,Crataegus hupehensis,蔷薇科,山楂属,splist/ttsp.xlsx,FALSE
tt,CLEJAP,HDB_红淡比,Cleyera japonica,山茶科,红淡比属,splist/ttsp.xlsx,FALSE
tt,ILLLAN,HDH_红毒茴,Illicium lanceolatum,八角科,八角属,splist/ttsp.xlsx,FALSE
tt,LITELO,HDMJZ_黄丹木姜子,Litsea elongata,樟科,木姜子属,splist/ttsp.xlsx,FALSE
tt,LINERY,HGSHJ_红果山胡椒,Lindera erythrocarpa,樟科,山胡椒属,splist/ttsp.xlsx,FALSE
tt,PITILL,HJZ_海金子,Pittosporum illicioides,海桐科,海桐花属,splist/ttsp.xlsx,FALSE
tt,EHRACU,HKS_厚壳树,Ehretia acuminata,紫草科,厚壳树属,splist/ttsp.xlsx,FALSE
tt,CLECAN,HMDQ_灰毛大青,Clerodendrum canescens,马鞭草科,大青属,splist/ttsp.xlsx,FALSE
tt,LINRUB,HMDZ_红脉钓樟,Lindera rubronervia,樟科,山胡椒属,splist/ttsp.xlsx,FALSE
tt,ARACHI,HMSM_黄毛楤木,Aralia chinensis,五加科,楤木属,splist/ttsp.xlsx,FALSE
tt,SYMCOC,HNNS_黄牛奶树,Symplocos cochinchinensis var. laurina,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,MACTHU,HN_红楠,Machilus thunbergii,樟科,润楠属,splist/ttsp.xlsx,FALSE
tt,DAPOLD,HPN_虎皮楠,Daphniphyllum oldhami,交让木科,虎皮楠属,splist/ttsp.xlsx,FALSE
tt,TERGYM,HPX_厚皮香,Ternstroemia gymnanthera,山茶科,厚皮香属,splist/ttsp.xlsx,FALSE
tt,JUGMAN,HTQ_胡桃楸,Juglans mandshurica,胡桃科,胡桃属,splist/ttsp.xlsx,FALSE
tt,ELAPUN,HTZ_胡颓子,Elaeagnus pungens,胡颓子科,胡颓子属,splist/ttsp.xlsx,FALSE
tt,DALHUP,HT_黄檀,Dalbergia hupeana,豆科,黄檀属,splist/ttsp.xlsx,FALSE
tt,PLASTR,HXS_化香树,Platycarya strobilacea,胡桃科,化香树属,splist/ttsp.xlsx,FALSE
tt,CYCSTE,HYQG_褐叶青冈,Cyclobalanopsis stewardiana,壳斗科,青冈属,splist/ttsp.xlsx,FALSE
tt,MELOLD,HZC_红枝柴,Meliosma oldhamii,清风藤科,泡花树属,splist/ttsp.xlsx,FALSE
tt,ULMCHA,HZY_杭州榆,Ulmus changii,榆科,榆属,splist/ttsp.xlsx,FALSE
tt,CALCAT,HZZ_华紫珠,Callicarpa cathayana,马鞭草科,紫珠属,splist/ttsp.xlsx,FALSE
tt,ARAECH,JJSM_棘茎楤木,Aralia echinocaulis,五加科,楤木属,splist/ttsp.xlsx,FALSE
tt,LORCHI,JM_檵木,Loropetalum chinense,金缕梅科,檵木属,splist/ttsp.xlsx,FALSE
tt,VACMAN,JNYJ_江南越桔,Vaccinium mandarinorum,杜鹃花科,越桔属,splist/ttsp.xlsx,FALSE
tt,SINRAC,JZM_鸡仔木,Sinoadina racemosa,茜草科,鸡仔木属,splist/ttsp.xlsx,FALSE
tt,FRAINS,KLM_苦枥木,Fraxinus insularis,木犀科,陉属,splist/ttsp.xlsx,FALSE
tt,CASFAR,KS_栲树,Castanopsis fargesii,壳斗科,栲属,splist/ttsp.xlsx,FALSE
tt,CASSCL,KZ_苦槠,Castanopsis sclerophylla,壳斗科,栲属,splist/ttsp.xlsx,FALSE
tt,LITGLA,K_柯,Lithocarpus glaber,壳斗科,柯属,splist/ttsp.xlsx,FALSE
tt,CARVIM,LGéěL_雷公鹅耳枥,Carpinus viminea,桦木科,鹅耳枥属,splist/ttsp.xlsx,FALSE
tt,SYMSTE,LSS_老鼠矢,Symplocos stellaris,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,CALGIR,LYH_老鸦糊,Callicarpa giraldii,马鞭草科,紫珠属,splist/ttsp.xlsx,FALSE
tt,MELAZE,L_楝,Melia azedarach?Linn.,楝科,楝属,splist/ttsp.xlsx,FALSE
tt,ALAKUR,MBJF_毛八角枫,Alangium kurzii,八角枫科,八角枫属,splist/ttsp.xlsx,FALSE
tt,TETRUT,MGWY_密果吴萸,Tetradium ruticarpum,芸香科,四数花属,splist/ttsp.xlsx,FALSE
tt,CAMFRA,MHLRC_毛花连蕊茶,Camellia fraterna,山茶科,山茶属,splist/ttsp.xlsx,FALSE
tt,SCHSUP,MH_木荷,Schima superba,山茶科,木荷属,splist/ttsp.xlsx,FALSE
tt,TOXSYL,MLS_木蜡树,Toxicodendron sylvestre,漆树科,漆树属,splist/ttsp.xlsx,FALSE
tt,ACEPUB,MMQ_毛脉槭,Acer pubinerve,槭树科,槭属,splist/ttsp.xlsx,FALSE
tt,OSMFRA,MX_木犀,Osmanthus fragrans,木犀科,木犀属,splist/ttsp.xlsx,FALSE
tt,RHOOVA,MYH_马银花,Rhododendron ovatum,杜鹃花科,杜鹃属,splist/ttsp.xlsx,FALSE
tt,CASCAR,MZ_米槠,Castanopsis carlesii,壳斗科,栲属,splist/ttsp.xlsx,FALSE
tt,OSMCOO,NBMX_宁波木犀,Osmanthus cooperi,木犀科,木犀属,splist/ttsp.xlsx,FALSE
tt,FORSIN,NBS_牛鼻栓,Fortunearia sinensis?Rchd. et Wils.,金缕梅科,牛鼻栓属,splist/ttsp.xlsx,FALSE
tt,TILMIQ,NJD_南京椴,Tilia miqueliana,椴树科,椴树属,splist/ttsp.xlsx,FALSE
tt,CHOAXI,NSZ_南酸枣,Choerospondias axillaris,漆树科,南酸枣属,splist/ttsp.xlsx,FALSE
tt,NANDOM,NTZ_南天竹,Nandina domestica,小檗科,南天竹属,splist/ttsp.xlsx,FALSE
tt,VACBRA,NZ_南烛,Vaccinium bracteatum,杜鹃花科,越桔属,splist/ttsp.xlsx,FALSE
tt,MACPAU,PHRN_刨花润楠,Machilus pauhoi,樟科,润楠属,splist/ttsp.xlsx,FALSE
tt,CELSIN,PS_朴树,Celtis sinensis,榆科,朴属,splist/ttsp.xlsx,FALSE
tt,CYCGLA,QG_青冈,Cyclobalanopsis glauca,壳斗科,青冈属,splist/ttsp.xlsx,FALSE
tt,PHYGLA,QHYXZ_青灰叶下珠,Phyllanthus glaucus,大戟科,叶下珠属,splist/ttsp.xlsx,FALSE
tt,SCHJAS,QPM_青皮木,Schoepfia jasminodora,铁青树科,青皮木属,splist/ttsp.xlsx,FALSE
tt,CYCPAL,QQL_青钱柳,Cyclocarya paliurus,胡桃科,青钱柳属,splist/ttsp.xlsx,FALSE
tt,AIDCOC,QS_茜树,Aidia cochinchinensis,茜草科,茜树属,splist/ttsp.xlsx,FALSE
tt,ACEACU,RJQ_锐角槭,Acer acutum,槭树科,槭属,splist/ttsp.xlsx,FALSE
tt,RHAIND,SBM_石斑木,Rhaphiolepis indica,蔷薇科,石斑木属,splist/ttsp.xlsx,FALSE
tt,CAMJAP,SC_山茶,Camellia japonica,山茶科,山茶属,splist/ttsp.xlsx,FALSE
tt,SYMSUM,SF_山矾,Symplocos sumuntia,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,LINGLA,SHJ_山胡椒,Lindera glauca,樟科,山胡椒属,splist/ttsp.xlsx,FALSE
tt,ALBKAL,SH_山槐,Albizia kalkora,豆科,合欢属,splist/ttsp.xlsx,FALSE
tt,LITCUB,SJJ_山鸡椒,Litsea cubeba,樟科,木姜子属,splist/ttsp.xlsx,FALSE
tt,ACEBUE,SJQ_三角槭,Acer buergerianum,槭树科,槭属,splist/ttsp.xlsx,FALSE
tt,CEPFOR,SJS_三尖杉,Cephalotaxus fortunei?Hook.,三尖杉科,三尖杉属,splist/ttsp.xlsx,FALSE
tt,CUNLAN,SM_杉木,Cunninghamia lanceolata,杉科,杉木属,splist/ttsp.xlsx,FALSE
tt,STYCON,SSM_赛山梅,Styrax confusus,野茉莉科,安息香属,splist/ttsp.xlsx,FALSE
tt,DIOJAP,SS_山柿,Diospyros japonica,柿科,柿树属,splist/ttsp.xlsx,FALSE
tt,IDEPOL,STZ_山桐子,Idesia polycarpa,大风子科,山桐子属,splist/ttsp.xlsx,FALSE
tt,TRECAN,SYM_山油麻,Trema cannabina var. dielsiana,榆科,山黄麻属,splist/ttsp.xlsx,FALSE
tt,STYSUB,SYāXX_栓叶安息香,Styrax suberifolius,野茉莉科,安息香属,splist/ttsp.xlsx,FALSE
tt,CORKOU,SZH_四照花,Cornus kousa subsp. Chinensis,山茱萸科,山茱萸属,splist/ttsp.xlsx,FALSE
tt,ILEROT,TDQ_铁冬青,Ilex rotunda,冬青科,冬青属,splist/ttsp.xlsx,FALSE
tt,CALRUB,THZZ_秃红紫珠,Callicarpa rubella var. subglabra,马鞭草科,紫珠属,splist/ttsp.xlsx,FALSE
tt,MAGAMO,TMML_天目木兰,Magnolia amoena,木兰科,木兰属,splist/ttsp.xlsx,FALSE
tt,SAPSAP,WHZ_无患子,Sapindus saponaria,无患子科,无患子属,splist/ttsp.xlsx,FALSE
tt,ILEHYL,XCGG_细刺枸骨,Ilex hylonoma,冬青科,冬青属,splist/ttsp.xlsx,FALSE
tt,CELVAN,XCP_西川朴,Celtis vandervoetiana,榆科,朴属,splist/ttsp.xlsx,FALSE
tt,ILEMIC,XGDQ_小果冬青,Ilex micrococca,冬青科,冬青属,splist/ttsp.xlsx,FALSE
tt,CINSUB,XG_香桂,Cinnamomum subavenium,樟科,樟属,splist/ttsp.xlsx,FALSE
tt,LIGSIN,XL_小蜡,Ligustrum sinense,木犀科,女贞属,splist/ttsp.xlsx,FALSE
tt,LAUPHA,XYGY_腺叶桂樱,Laurocerasus phaeosticta,蔷薇科,桂樱属,splist/ttsp.xlsx,FALSE
tt,CYCMYR,XYQG_小叶青冈,Cyclobalanopsis myrsinaefolia,壳斗科,青冈属,splist/ttsp.xlsx,FALSE
tt,CYCGRA,XYQG_细叶青冈,Cyclobalanopsis gracilis,壳斗科,青冈属,splist/ttsp.xlsx,FALSE
tt,PHOPAR,XYSN_小叶石楠,Photinia parvifolia,蔷薇科,石楠属,splist/ttsp.xlsx,FALSE
tt,POPADE,XYY_响叶杨,Populus adenopoda,杨柳科,杨属,splist/ttsp.xlsx,FALSE
tt,EURLOQ,XZL_细枝柃,Eurya loquaiana,山茶科,柃属,splist/ttsp.xlsx,FALSE
tt,VIBERO,YCJM_宜昌荚蒾,Viburnum erosum,忍冬科,荚蒾属,splist/ttsp.xlsx,FALSE
tt,CERDIS,YCYT_迎春樱桃,Cerasus discoidea,蔷薇科,樱属,splist/ttsp.xlsx,FALSE
tt,RHUCHI,YFM_盐肤木,Rhus chinensis,漆树科,盐肤木属,splist/ttsp.xlsx,FALSE
tt,DISMYR,YMYWMS_杨梅叶蚊母树,Distylium myricoides,金缕梅科,蚊母树属,splist/ttsp.xlsx,FALSE
tt,MYRRUB,YM_杨梅,Myrica rubra,杨梅科,杨梅属,splist/ttsp.xlsx,FALSE
tt,TOXSUC,YQS_野漆树,Toxicodendron succedaneum,漆树科,漆树属,splist/ttsp.xlsx,FALSE
tt,CYCSES,YSQG_云山青冈,Cyclobalanopsis sessilifolia,壳斗科,青冈属,splist/ttsp.xlsx,FALSE
tt,DIOOLE,YS_油柿,Diospyros oleifera,柿科,柿树属,splist/ttsp.xlsx,FALSE
tt,VERFOR,YT_油桐,Vernicia fordii,大戟科,油桐属,splist/ttsp.xlsx,FALSE
tt,MALJAP,YT_野桐,Mallotus japonicus var. floccosus,大戟科,野桐属,splist/ttsp.xlsx,FALSE
tt,GINBIL,YX_银杏,Ginkgo biloba,银杏科,银杏属,splist/ttsp.xlsx,FALSE
tt,EUSJAP,YYC_野鸦椿,Euscaphis japonica,省沽油科,野鸦椿属,splist/ttsp.xlsx,FALSE
tt,ILEKEN,ZBDQ_皱柄冬青,Ilex kengii,冬青科,冬青属,splist/ttsp.xlsx,FALSE
tt,CELBIO,ZDS_紫弹树,Celtis biondii,榆科,朴属,splist/ttsp.xlsx,FALSE
tt,ELACHI,ZHDY_中华杜英,Elaeocarpus chinensis,杜英科,杜英属,splist/ttsp.xlsx,FALSE
tt,PHOBEA,ZHSN_中华石楠,Photinia beauverdiana,蔷薇科,石楠属,splist/ttsp.xlsx,FALSE
tt,EUONIT,ZHWM_中华卫矛,Euonymus nitidus,卫矛科,卫矛属,splist/ttsp.xlsx,FALSE
tt,EURRUB,ZJHHL_窄基红褐柃,Eurya rubiginosa var. attenuata,山茶科,柃属,splist/ttsp.xlsx,FALSE
tt,NEOAUR,ZJXMJZ_浙江新木姜子,Neolitsea aurata var. chekiangensis,樟科,新木姜子属,splist/ttsp.xlsx,FALSE
tt,HOVACE,ZJ_枳椇,Hovenia acerba,鼠李科,枳椇属,splist/ttsp.xlsx,FALSE
tt,TRAFOR,ZL_棕榈,Trachycarpus fortunei,棕榈科,棕榈属,splist/ttsp.xlsx,FALSE
tt,OREFRU,ZM_紫麻,Oreocnide frutescens,荨麻科,紫麻属,splist/ttsp.xlsx,FALSE
tt,PHOSHE,ZN_紫楠,Phoebe sheareri,樟科,楠属,splist/ttsp.xlsx,FALSE
tt,BUDLIN,ZYC_醉鱼草,Buddleja lindleyana,马钱科,醉鱼草属,splist/ttsp.xlsx,FALSE
tt,RHACRE,ZYDL_长叶冻绿,Rhamnus crenata,鼠李科,鼠李属,splist/ttsp.xlsx,FALSE
tt,SYMBOT,ZZSF_总状山矾,Symplocos botryantha,山矾科,山矾属,splist/ttsp.xlsx,FALSE
tt,GARJAS,ZZ_栀子,Gardenia jasminoides,茜草科,栀子属,splist/ttsp.xlsx,FALSE
tt,MACTRI,Z_柘,Maclura tricuspidata,桑科,柘属,splist/ttsp.xlsx,FALSE
tt,CINCAM,Z_樟,Cinnamomum camphora,樟科,樟属,splist/ttsp.xlsx,FALSE
